Car-Type,Gates,Gate-Name,Year of Timestamp,Month of Timestamp,Weekday of Timestamp,Hour of Timestamp,Count of Car-Id
1,Camps,camping2,2015,June,Wednesday,18,1
1,Camps,camping2,2015,June,Wednesday,17,2
1,Camps,camping2,2015,June,Wednesday,16,2
1,Camps,camping2,2015,June,Wednesday,15,2
1,Camps,camping2,2015,June,Wednesday,13,1
1,Camps,camping2,2015,June,Wednesday,12,1
1,Camps,camping2,2015,June,Wednesday,11,4
1,Camps,camping2,2015,June,Wednesday,10,2
1,Camps,camping2,2015,June,Wednesday,9,2
1,Camps,camping2,2015,June,Wednesday,8,2
1,Camps,camping2,2015,June,Wednesday,7,1
1,Camps,camping2,2015,June,Wednesday,5,2
1,Camps,camping2,2015,June,Thursday,18,1
1,Camps,camping2,2015,June,Thursday,17,1
1,Camps,camping2,2015,June,Thursday,16,3
1,Camps,camping2,2015,June,Thursday,15,5
1,Camps,camping2,2015,June,Thursday,14,2
1,Camps,camping2,2015,June,Thursday,13,3
1,Camps,camping2,2015,June,Thursday,12,3
1,Camps,camping2,2015,June,Thursday,10,1
1,Camps,camping2,2015,June,Thursday,9,3
1,Camps,camping2,2015,June,Thursday,8,3
1,Camps,camping2,2015,June,Thursday,7,4
1,Camps,camping2,2015,June,Thursday,6,2
1,Camps,camping2,2015,June,Thursday,5,1
1,Camps,camping2,2015,June,Friday,21,1
1,Camps,camping2,2015,June,Friday,20,1
1,Camps,camping2,2015,June,Friday,19,1
1,Camps,camping2,2015,June,Friday,18,1
1,Camps,camping2,2015,June,Friday,16,2
1,Camps,camping2,2015,June,Friday,15,1
1,Camps,camping2,2015,June,Friday,14,1
1,Camps,camping2,2015,June,Friday,13,2
1,Camps,camping2,2015,June,Friday,12,2
1,Camps,camping2,2015,June,Friday,11,4
1,Camps,camping2,2015,June,Friday,10,2
1,Camps,camping2,2015,June,Friday,8,2
1,Camps,camping2,2015,June,Friday,6,2
1,Camps,camping2,2015,June,Saturday,22,1
1,Camps,camping2,2015,June,Saturday,17,4
1,Camps,camping2,2015,June,Saturday,16,3
1,Camps,camping2,2015,June,Saturday,13,5
1,Camps,camping2,2015,June,Saturday,12,4
1,Camps,camping2,2015,June,Saturday,11,2
1,Camps,camping2,2015,June,Saturday,10,5
1,Camps,camping2,2015,June,Saturday,9,5
1,Camps,camping2,2015,June,Saturday,8,1
1,Camps,camping2,2015,June,Saturday,7,1
1,Camps,camping2,2015,June,Saturday,6,1
1,Camps,camping2,2015,July,Sunday,22,1
1,Camps,camping2,2015,July,Sunday,20,1
1,Camps,camping2,2015,July,Sunday,19,1
1,Camps,camping2,2015,July,Sunday,18,4
1,Camps,camping2,2015,July,Sunday,17,5
1,Camps,camping2,2015,July,Sunday,16,7
1,Camps,camping2,2015,July,Sunday,15,1
1,Camps,camping2,2015,July,Sunday,14,5
1,Camps,camping2,2015,July,Sunday,13,3
1,Camps,camping2,2015,July,Sunday,12,3
1,Camps,camping2,2015,July,Sunday,11,2
1,Camps,camping2,2015,July,Sunday,10,3
1,Camps,camping2,2015,July,Sunday,9,5
1,Camps,camping2,2015,July,Sunday,8,5
1,Camps,camping2,2015,July,Sunday,7,4
1,Camps,camping2,2015,July,Sunday,6,2
1,Camps,camping2,2015,July,Monday,21,1
1,Camps,camping2,2015,July,Monday,20,1
1,Camps,camping2,2015,July,Monday,19,5
1,Camps,camping2,2015,July,Monday,18,3
1,Camps,camping2,2015,July,Monday,17,4
1,Camps,camping2,2015,July,Monday,16,3
1,Camps,camping2,2015,July,Monday,14,2
1,Camps,camping2,2015,July,Monday,13,4
1,Camps,camping2,2015,July,Monday,12,3
1,Camps,camping2,2015,July,Monday,11,1
1,Camps,camping2,2015,July,Monday,10,2
1,Camps,camping2,2015,July,Monday,9,4
1,Camps,camping2,2015,July,Monday,8,2
1,Camps,camping2,2015,July,Monday,7,3
1,Camps,camping2,2015,July,Monday,6,2
1,Camps,camping2,2015,July,Tuesday,22,2
1,Camps,camping2,2015,July,Tuesday,21,1
1,Camps,camping2,2015,July,Tuesday,20,2
1,Camps,camping2,2015,July,Tuesday,18,3
1,Camps,camping2,2015,July,Tuesday,16,5
1,Camps,camping2,2015,July,Tuesday,15,5
1,Camps,camping2,2015,July,Tuesday,14,5
1,Camps,camping2,2015,July,Tuesday,13,2
1,Camps,camping2,2015,July,Tuesday,12,1
1,Camps,camping2,2015,July,Tuesday,11,4
1,Camps,camping2,2015,July,Tuesday,10,1
1,Camps,camping2,2015,July,Tuesday,9,1
1,Camps,camping2,2015,July,Tuesday,7,4
1,Camps,camping2,2015,July,Tuesday,6,1
1,Camps,camping2,2015,July,Wednesday,22,1
1,Camps,camping2,2015,July,Wednesday,20,1
1,Camps,camping2,2015,July,Wednesday,19,1
1,Camps,camping2,2015,July,Wednesday,18,1
1,Camps,camping2,2015,July,Wednesday,17,9
1,Camps,camping2,2015,July,Wednesday,16,6
1,Camps,camping2,2015,July,Wednesday,15,5
1,Camps,camping2,2015,July,Wednesday,14,1
1,Camps,camping2,2015,July,Wednesday,13,2
1,Camps,camping2,2015,July,Wednesday,12,5
1,Camps,camping2,2015,July,Wednesday,11,1
1,Camps,camping2,2015,July,Wednesday,10,7
1,Camps,camping2,2015,July,Wednesday,9,1
1,Camps,camping2,2015,July,Wednesday,8,4
1,Camps,camping2,2015,July,Wednesday,7,2
1,Camps,camping2,2015,July,Wednesday,6,1
1,Camps,camping2,2015,July,Thursday,22,4
1,Camps,camping2,2015,July,Thursday,21,1
1,Camps,camping2,2015,July,Thursday,17,2
1,Camps,camping2,2015,July,Thursday,16,5
1,Camps,camping2,2015,July,Thursday,15,2
1,Camps,camping2,2015,July,Thursday,14,9
1,Camps,camping2,2015,July,Thursday,13,7
1,Camps,camping2,2015,July,Thursday,12,5
1,Camps,camping2,2015,July,Thursday,11,9
1,Camps,camping2,2015,July,Thursday,10,2
1,Camps,camping2,2015,July,Thursday,9,3
1,Camps,camping2,2015,July,Thursday,8,4
1,Camps,camping2,2015,July,Thursday,7,5
1,Camps,camping2,2015,July,Thursday,6,2
1,Camps,camping2,2015,July,Friday,22,1
1,Camps,camping2,2015,July,Friday,21,1
1,Camps,camping2,2015,July,Friday,19,2
1,Camps,camping2,2015,July,Friday,18,5
1,Camps,camping2,2015,July,Friday,17,7
1,Camps,camping2,2015,July,Friday,16,7
1,Camps,camping2,2015,July,Friday,15,5
1,Camps,camping2,2015,July,Friday,14,5
1,Camps,camping2,2015,July,Friday,13,7
1,Camps,camping2,2015,July,Friday,12,9
1,Camps,camping2,2015,July,Friday,11,5
1,Camps,camping2,2015,July,Friday,10,4
1,Camps,camping2,2015,July,Friday,9,4
1,Camps,camping2,2015,July,Friday,8,6
1,Camps,camping2,2015,July,Friday,7,8
1,Camps,camping2,2015,July,Friday,6,2
1,Camps,camping2,2015,July,Friday,5,1
1,Camps,camping2,2015,July,Saturday,20,5
1,Camps,camping2,2015,July,Saturday,19,4
1,Camps,camping2,2015,July,Saturday,18,2
1,Camps,camping2,2015,July,Saturday,17,4
1,Camps,camping2,2015,July,Saturday,16,5
1,Camps,camping2,2015,July,Saturday,15,4
1,Camps,camping2,2015,July,Saturday,14,7
1,Camps,camping2,2015,July,Saturday,13,7
1,Camps,camping2,2015,July,Saturday,12,7
1,Camps,camping2,2015,July,Saturday,11,3
1,Camps,camping2,2015,July,Saturday,10,2
1,Camps,camping2,2015,July,Saturday,9,8
1,Camps,camping2,2015,July,Saturday,8,7
1,Camps,camping2,2015,July,Saturday,7,6
1,Camps,camping2,2015,July,Saturday,6,3
1,Camps,camping2,2015,August,Sunday,22,1
1,Camps,camping2,2015,August,Sunday,20,2
1,Camps,camping2,2015,August,Sunday,19,2
1,Camps,camping2,2015,August,Sunday,18,2
1,Camps,camping2,2015,August,Sunday,17,8
1,Camps,camping2,2015,August,Sunday,16,3
1,Camps,camping2,2015,August,Sunday,15,4
1,Camps,camping2,2015,August,Sunday,14,3
1,Camps,camping2,2015,August,Sunday,13,10
1,Camps,camping2,2015,August,Sunday,12,7
1,Camps,camping2,2015,August,Sunday,10,1
1,Camps,camping2,2015,August,Sunday,9,4
1,Camps,camping2,2015,August,Sunday,8,6
1,Camps,camping2,2015,August,Sunday,7,2
1,Camps,camping2,2015,August,Sunday,6,3
1,Camps,camping2,2015,August,Monday,22,3
1,Camps,camping2,2015,August,Monday,21,2
1,Camps,camping2,2015,August,Monday,20,1
1,Camps,camping2,2015,August,Monday,19,1
1,Camps,camping2,2015,August,Monday,18,1
1,Camps,camping2,2015,August,Monday,17,6
1,Camps,camping2,2015,August,Monday,16,3
1,Camps,camping2,2015,August,Monday,15,3
1,Camps,camping2,2015,August,Monday,14,2
1,Camps,camping2,2015,August,Monday,13,2
1,Camps,camping2,2015,August,Monday,12,2
1,Camps,camping2,2015,August,Monday,11,4
1,Camps,camping2,2015,August,Monday,10,4
1,Camps,camping2,2015,August,Monday,9,6
1,Camps,camping2,2015,August,Monday,8,3
1,Camps,camping2,2015,August,Monday,7,5
1,Camps,camping2,2015,August,Monday,6,3
1,Camps,camping2,2015,August,Tuesday,19,1
1,Camps,camping2,2015,August,Tuesday,17,4
1,Camps,camping2,2015,August,Tuesday,16,2
1,Camps,camping2,2015,August,Tuesday,15,5
1,Camps,camping2,2015,August,Tuesday,13,2
1,Camps,camping2,2015,August,Tuesday,12,1
1,Camps,camping2,2015,August,Tuesday,10,4
1,Camps,camping2,2015,August,Tuesday,9,3
1,Camps,camping2,2015,August,Tuesday,8,3
1,Camps,camping2,2015,August,Tuesday,7,2
1,Camps,camping2,2015,August,Tuesday,6,1
1,Camps,camping2,2015,August,Wednesday,21,1
1,Camps,camping2,2015,August,Wednesday,19,2
1,Camps,camping2,2015,August,Wednesday,17,2
1,Camps,camping2,2015,August,Wednesday,16,3
1,Camps,camping2,2015,August,Wednesday,15,1
1,Camps,camping2,2015,August,Wednesday,14,2
1,Camps,camping2,2015,August,Wednesday,13,5
1,Camps,camping2,2015,August,Wednesday,11,1
1,Camps,camping2,2015,August,Wednesday,10,4
1,Camps,camping2,2015,August,Wednesday,9,5
1,Camps,camping2,2015,August,Wednesday,8,3
1,Camps,camping2,2015,August,Wednesday,7,2
1,Camps,camping2,2015,August,Wednesday,6,1
1,Camps,camping2,2015,August,Thursday,19,1
1,Camps,camping2,2015,August,Thursday,18,3
1,Camps,camping2,2015,August,Thursday,17,1
1,Camps,camping2,2015,August,Thursday,16,2
1,Camps,camping2,2015,August,Thursday,15,1
1,Camps,camping2,2015,August,Thursday,14,2
1,Camps,camping2,2015,August,Thursday,13,3
1,Camps,camping2,2015,August,Thursday,10,2
1,Camps,camping2,2015,August,Thursday,8,1
1,Camps,camping2,2015,August,Thursday,7,3
1,Camps,camping2,2015,August,Friday,22,2
1,Camps,camping2,2015,August,Friday,21,1
1,Camps,camping2,2015,August,Friday,20,1
1,Camps,camping2,2015,August,Friday,19,1
1,Camps,camping2,2015,August,Friday,17,1
1,Camps,camping2,2015,August,Friday,16,2
1,Camps,camping2,2015,August,Friday,15,3
1,Camps,camping2,2015,August,Friday,14,1
1,Camps,camping2,2015,August,Friday,12,5
1,Camps,camping2,2015,August,Friday,11,4
1,Camps,camping2,2015,August,Friday,10,1
1,Camps,camping2,2015,August,Friday,9,2
1,Camps,camping2,2015,August,Friday,7,2
1,Camps,camping2,2015,August,Saturday,22,3
1,Camps,camping2,2015,August,Saturday,20,1
1,Camps,camping2,2015,August,Saturday,19,1
1,Camps,camping2,2015,August,Saturday,18,2
1,Camps,camping2,2015,August,Saturday,17,4
1,Camps,camping2,2015,August,Saturday,16,4
1,Camps,camping2,2015,August,Saturday,15,3
1,Camps,camping2,2015,August,Saturday,14,4
1,Camps,camping2,2015,August,Saturday,13,4
1,Camps,camping2,2015,August,Saturday,12,6
1,Camps,camping2,2015,August,Saturday,11,5
1,Camps,camping2,2015,August,Saturday,10,7
1,Camps,camping2,2015,August,Saturday,9,7
1,Camps,camping2,2015,August,Saturday,8,3
1,Camps,camping2,2015,August,Saturday,7,3
1,Camps,camping2,2015,August,Saturday,6,6
1,Camps,camping2,2015,September,Sunday,17,2
1,Camps,camping2,2015,September,Sunday,16,3
1,Camps,camping2,2015,September,Sunday,15,3
1,Camps,camping2,2015,September,Sunday,14,2
1,Camps,camping2,2015,September,Sunday,13,2
1,Camps,camping2,2015,September,Sunday,12,1
1,Camps,camping2,2015,September,Sunday,11,1
1,Camps,camping2,2015,September,Sunday,10,2
1,Camps,camping2,2015,September,Sunday,9,2
1,Camps,camping2,2015,September,Sunday,7,5
1,Camps,camping2,2015,September,Sunday,6,1
1,Camps,camping2,2015,September,Monday,20,1
1,Camps,camping2,2015,September,Monday,18,3
1,Camps,camping2,2015,September,Monday,17,1
1,Camps,camping2,2015,September,Monday,16,5
1,Camps,camping2,2015,September,Monday,15,3
1,Camps,camping2,2015,September,Monday,14,1
1,Camps,camping2,2015,September,Monday,13,1
1,Camps,camping2,2015,September,Monday,12,2
1,Camps,camping2,2015,September,Monday,11,2
1,Camps,camping2,2015,September,Monday,7,2
1,Camps,camping2,2015,September,Tuesday,22,1
1,Camps,camping2,2015,September,Tuesday,20,1
1,Camps,camping2,2015,September,Tuesday,18,5
1,Camps,camping2,2015,September,Tuesday,17,3
1,Camps,camping2,2015,September,Tuesday,15,4
1,Camps,camping2,2015,September,Tuesday,14,2
1,Camps,camping2,2015,September,Tuesday,13,2
1,Camps,camping2,2015,September,Tuesday,12,3
1,Camps,camping2,2015,September,Tuesday,11,4
1,Camps,camping2,2015,September,Tuesday,10,2
1,Camps,camping2,2015,September,Tuesday,9,3
1,Camps,camping2,2015,September,Tuesday,8,1
1,Camps,camping2,2015,September,Tuesday,7,3
1,Camps,camping2,2015,September,Tuesday,6,1
1,Camps,camping2,2015,September,Wednesday,22,2
1,Camps,camping2,2015,September,Wednesday,19,3
1,Camps,camping2,2015,September,Wednesday,17,6
1,Camps,camping2,2015,September,Wednesday,16,4
1,Camps,camping2,2015,September,Wednesday,15,2
1,Camps,camping2,2015,September,Wednesday,12,1
1,Camps,camping2,2015,September,Wednesday,11,3
1,Camps,camping2,2015,September,Wednesday,10,3
1,Camps,camping2,2015,September,Wednesday,9,2
1,Camps,camping2,2015,September,Wednesday,7,1
1,Camps,camping2,2015,September,Thursday,22,1
1,Camps,camping2,2015,September,Thursday,21,1
1,Camps,camping2,2015,September,Thursday,18,4
1,Camps,camping2,2015,September,Thursday,15,3
1,Camps,camping2,2015,September,Thursday,14,1
1,Camps,camping2,2015,September,Thursday,12,4
1,Camps,camping2,2015,September,Thursday,11,2
1,Camps,camping2,2015,September,Thursday,10,1
1,Camps,camping2,2015,September,Thursday,9,1
1,Camps,camping2,2015,September,Thursday,7,4
1,Camps,camping2,2015,September,Thursday,6,2
1,Camps,camping2,2015,September,Friday,20,1
1,Camps,camping2,2015,September,Friday,17,1
1,Camps,camping2,2015,September,Friday,15,2
1,Camps,camping2,2015,September,Friday,14,4
1,Camps,camping2,2015,September,Friday,13,1
1,Camps,camping2,2015,September,Friday,12,3
1,Camps,camping2,2015,September,Friday,11,3
1,Camps,camping2,2015,September,Friday,10,2
1,Camps,camping2,2015,September,Friday,9,3
1,Camps,camping2,2015,September,Friday,8,4
1,Camps,camping2,2015,September,Friday,7,2
1,Camps,camping2,2015,September,Friday,6,1
1,Camps,camping2,2015,September,Saturday,22,2
1,Camps,camping2,2015,September,Saturday,21,1
1,Camps,camping2,2015,September,Saturday,20,1
1,Camps,camping2,2015,September,Saturday,17,2
1,Camps,camping2,2015,September,Saturday,16,4
1,Camps,camping2,2015,September,Saturday,15,4
1,Camps,camping2,2015,September,Saturday,14,2
1,Camps,camping2,2015,September,Saturday,12,1
1,Camps,camping2,2015,September,Saturday,11,1
1,Camps,camping2,2015,September,Saturday,10,3
1,Camps,camping2,2015,September,Saturday,8,2
1,Camps,camping2,2015,September,Saturday,7,2
1,Camps,camping2,2015,September,Saturday,6,1
1,Camps,camping2,2015,October,Sunday,7,1
1,Camps,camping2,2015,October,Monday,18,1
1,Camps,camping2,2015,October,Monday,17,2
1,Camps,camping2,2015,October,Monday,11,1
1,Camps,camping2,2015,October,Monday,9,1
1,Camps,camping2,2015,October,Tuesday,22,1
1,Camps,camping2,2015,October,Tuesday,17,1
1,Camps,camping2,2015,October,Tuesday,9,2
1,Camps,camping2,2015,October,Tuesday,8,1
1,Camps,camping2,2015,October,Thursday,17,1
1,Camps,camping2,2015,October,Thursday,15,1
1,Camps,camping2,2015,October,Thursday,13,1
1,Camps,camping2,2015,October,Thursday,11,1
1,Camps,camping2,2015,October,Thursday,8,2
1,Camps,camping2,2015,October,Friday,22,1
1,Camps,camping2,2015,October,Friday,12,1
1,Camps,camping2,2015,October,Friday,11,1
1,Camps,camping2,2015,October,Friday,9,1
1,Camps,camping2,2015,October,Friday,8,2
1,Camps,camping2,2015,October,Friday,7,2
1,Camps,camping2,2015,October,Saturday,19,2
1,Camps,camping2,2015,October,Saturday,18,1
1,Camps,camping2,2015,October,Saturday,17,1
1,Camps,camping2,2015,October,Saturday,16,2
1,Camps,camping2,2015,October,Saturday,15,1
1,Camps,camping2,2015,October,Saturday,11,1
1,Camps,camping2,2015,November,Sunday,12,1
1,Camps,camping2,2015,December,Thursday,18,1
1,Camps,camping2,2015,December,Friday,15,1
1,Camps,camping2,2016,January,Monday,16,2
1,Camps,camping2,2016,March,Sunday,14,2
1,Camps,camping2,2016,March,Thursday,9,1
1,Camps,camping2,2016,March,Friday,21,1
1,Camps,camping2,2016,April,Friday,16,1
1,Camps,camping2,2016,May,Sunday,21,1
1,Camps,camping2,2016,May,Sunday,17,3
1,Camps,camping2,2016,May,Sunday,16,1
1,Camps,camping2,2016,May,Sunday,14,2
1,Camps,camping2,2016,May,Sunday,13,1
1,Camps,camping2,2016,May,Sunday,12,1
1,Camps,camping2,2016,May,Sunday,8,2
1,Camps,camping2,2016,May,Monday,21,1
1,Camps,camping2,2016,May,Monday,19,1
1,Camps,camping2,2016,May,Monday,15,3
1,Camps,camping2,2016,May,Monday,12,2
1,Camps,camping2,2016,May,Tuesday,17,1
1,Camps,camping2,2016,May,Tuesday,16,1
1,Camps,camping2,2016,May,Tuesday,15,1
1,Camps,camping2,2016,May,Tuesday,14,1
1,Camps,camping2,2016,May,Tuesday,13,1
1,Camps,camping2,2016,May,Tuesday,12,4
1,Camps,camping2,2016,May,Tuesday,10,2
1,Camps,camping2,2016,May,Tuesday,9,1
1,Camps,camping2,2016,May,Tuesday,8,2
1,Camps,camping2,2016,May,Wednesday,19,1
1,Camps,camping2,2016,May,Wednesday,18,2
1,Camps,camping2,2016,May,Wednesday,12,3
1,Camps,camping2,2016,May,Wednesday,10,2
1,Camps,camping2,2016,May,Wednesday,9,1
1,Camps,camping2,2016,May,Thursday,17,1
1,Camps,camping2,2016,May,Thursday,8,1
1,Camps,camping2,2016,May,Friday,18,1
1,Camps,camping2,2016,May,Friday,15,1
1,Camps,camping2,2016,May,Friday,14,1
1,Camps,camping2,2016,May,Friday,10,1
1,Camps,camping2,2016,May,Friday,8,1
1,Camps,camping2,2016,May,Saturday,22,1
1,Camps,camping2,2016,May,Saturday,16,2
1,Camps,camping2,2016,May,Saturday,14,1
1,Camps,camping2,2016,May,Saturday,10,1
1,Camps,camping2,2016,May,Saturday,9,2
1,Camps,camping2,2016,May,Saturday,8,1
1,Camps,camping2,2016,May,Saturday,6,1
1,Camps,camping3,2015,May,Sunday,17,1
1,Camps,camping3,2015,May,Sunday,13,2
1,Camps,camping3,2015,May,Sunday,12,4
1,Camps,camping3,2015,May,Sunday,10,1
1,Camps,camping3,2015,May,Sunday,8,1
1,Camps,camping3,2015,May,Sunday,7,1
1,Camps,camping3,2015,May,Sunday,6,2
1,Camps,camping3,2015,May,Monday,20,1
1,Camps,camping3,2015,May,Monday,14,2
1,Camps,camping3,2015,May,Monday,13,1
1,Camps,camping3,2015,May,Monday,10,1
1,Camps,camping3,2015,May,Monday,9,1
1,Camps,camping3,2015,May,Monday,7,1
1,Camps,camping3,2015,May,Tuesday,22,1
1,Camps,camping3,2015,May,Tuesday,11,3
1,Camps,camping3,2015,May,Tuesday,9,1
1,Camps,camping3,2015,May,Tuesday,8,1
1,Camps,camping3,2015,May,Tuesday,6,2
1,Camps,camping3,2015,May,Wednesday,17,2
1,Camps,camping3,2015,May,Wednesday,16,2
1,Camps,camping3,2015,May,Wednesday,15,2
1,Camps,camping3,2015,May,Wednesday,14,1
1,Camps,camping3,2015,May,Wednesday,10,2
1,Camps,camping3,2015,May,Thursday,17,1
1,Camps,camping3,2015,May,Thursday,14,1
1,Camps,camping3,2015,May,Friday,18,1
1,Camps,camping3,2015,May,Friday,14,2
1,Camps,camping3,2015,May,Friday,12,1
1,Camps,camping3,2015,May,Friday,11,3
1,Camps,camping3,2015,May,Friday,10,1
1,Camps,camping3,2015,May,Friday,7,1
1,Camps,camping3,2015,May,Friday,6,3
1,Camps,camping3,2015,May,Saturday,20,2
1,Camps,camping3,2015,May,Saturday,18,1
1,Camps,camping3,2015,May,Saturday,16,2
1,Camps,camping3,2015,May,Saturday,15,2
1,Camps,camping3,2015,May,Saturday,6,1
1,Camps,camping3,2015,June,Sunday,20,1
1,Camps,camping3,2015,June,Sunday,18,1
1,Camps,camping3,2015,June,Sunday,17,4
1,Camps,camping3,2015,June,Sunday,16,1
1,Camps,camping3,2015,June,Sunday,15,6
1,Camps,camping3,2015,June,Sunday,14,3
1,Camps,camping3,2015,June,Sunday,13,3
1,Camps,camping3,2015,June,Sunday,12,3
1,Camps,camping3,2015,June,Sunday,11,2
1,Camps,camping3,2015,June,Sunday,10,1
1,Camps,camping3,2015,June,Sunday,9,2
1,Camps,camping3,2015,June,Sunday,8,1
1,Camps,camping3,2015,June,Sunday,6,1
1,Camps,camping3,2015,June,Monday,17,4
1,Camps,camping3,2015,June,Monday,16,6
1,Camps,camping3,2015,June,Monday,15,4
1,Camps,camping3,2015,June,Monday,14,4
1,Camps,camping3,2015,June,Monday,13,3
1,Camps,camping3,2015,June,Monday,12,3
1,Camps,camping3,2015,June,Monday,11,3
1,Camps,camping3,2015,June,Monday,10,3
1,Camps,camping3,2015,June,Monday,9,2
1,Camps,camping3,2015,June,Monday,8,1
1,Camps,camping3,2015,June,Monday,7,2
1,Camps,camping3,2015,June,Monday,6,4
1,Camps,camping3,2015,June,Tuesday,22,1
1,Camps,camping3,2015,June,Tuesday,18,2
1,Camps,camping3,2015,June,Tuesday,17,2
1,Camps,camping3,2015,June,Tuesday,16,4
1,Camps,camping3,2015,June,Tuesday,14,4
1,Camps,camping3,2015,June,Tuesday,13,4
1,Camps,camping3,2015,June,Tuesday,12,4
1,Camps,camping3,2015,June,Tuesday,11,2
1,Camps,camping3,2015,June,Tuesday,10,4
1,Camps,camping3,2015,June,Tuesday,9,4
1,Camps,camping3,2015,June,Tuesday,8,6
1,Camps,camping3,2015,June,Tuesday,6,3
1,Camps,camping3,2015,June,Wednesday,21,2
1,Camps,camping3,2015,June,Wednesday,19,1
1,Camps,camping3,2015,June,Wednesday,18,1
1,Camps,camping3,2015,June,Wednesday,17,2
1,Camps,camping3,2015,June,Wednesday,16,2
1,Camps,camping3,2015,June,Wednesday,15,1
1,Camps,camping3,2015,June,Wednesday,14,2
1,Camps,camping3,2015,June,Wednesday,13,2
1,Camps,camping3,2015,June,Wednesday,11,1
1,Camps,camping3,2015,June,Wednesday,10,3
1,Camps,camping3,2015,June,Wednesday,8,3
1,Camps,camping3,2015,June,Wednesday,7,1
1,Camps,camping3,2015,June,Wednesday,6,1
1,Camps,camping3,2015,June,Thursday,20,2
1,Camps,camping3,2015,June,Thursday,18,1
